experiment_number,movie_title,movie_year,event_date,event_host,event_location,event_image,event_notes,event_attendees,movie_original_title,movie_release_date,movie_runtime,movie_overview,movie_tagline,movie_content_rating,movie_budget,movie_box_office,movie_poster,movie_backdrop,movie_trailer,movie_tmdb_id,movie_tmdb_url,movie_tmdb_rating,movie_tmdb_votes,movie_imdb_id,movie_imdb_url,shown_3d,movie_created_at,movie_updated_at,experiment_created_at,experiment_updated_at
456,Battle of Los Angeles,2011,Mon Jan 13 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/01/k1dHStV1.jpeg,,,Battle of Los Angeles,Fri Mar 11 2011 19:00:00 GMT-0500 (Eastern Standard Time),90,"In February 1942 US forces engaged an unidentified flying object above Los Angeles. Now almost 70 years later, the alien invaders have returned.",They Don't Come In Peace!,,,,https://image.tmdb.org/t/p/w500/guOIn7uP2tVVz6IcE3byMOwY13x.jpg,https://image.tmdb.org/t/p/w1280/nwG62huuWSepJii78jyQop6BgGz.jpg,,59197,https://www.themoviedb.org/movie/59197,3.6,106,tt1758570,https://www.imdb.com/title/tt1758570,false,Mon Jun 16 2025 17:09:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:56 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:56 GMT-0400 (Eastern Daylight Time)
458,Death Valley,1982,Tue Jan 21 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/01/xzcoAAv1.jpeg,,,Death Valley,Thu May 06 1982 20:00:00 GMT-0400 (Eastern Daylight Time),87,"A divorced mother, her young son and her new boyfriend set out on a road trip through Death Valley and run afoul of a local serial killer.",Not even a scream escapes.,,,,https://image.tmdb.org/t/p/w500/XHuvwszXiK1lc2B79PLQUSCnBV.jpg,https://image.tmdb.org/t/p/w1280/f09U3JCbCvyWsz7pYyph9NhSYd8.jpg,,72574,https://www.themoviedb.org/movie/72574,5.1,46,tt0083805,https://www.imdb.com/title/tt0083805,false,Mon Jun 16 2025 17:10:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:56 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:56 GMT-0400 (Eastern Daylight Time)
462,Attack of the Killer Refrigerator,1990,Wed Jan 29 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/Lh2b9Hl1.jpeg,,,Attack of the Killer Refrigerator,Mon Mar 05 1990 19:00:00 GMT-0500 (Eastern Standard Time),16,"A group of teenagers get drunk and abuse a hapless refrigerator. The machine then goes on a killing rampage, eating the ones who beat him up.",Oh no! I just HATE cold cuts!,,,,https://image.tmdb.org/t/p/w500/cwuYj7QslxSq9f5aSSCu0cWw4h4.jpg,,,211159,https://www.themoviedb.org/movie/211159,4.5,6,tt0103729,https://www.imdb.com/title/tt0103729,false,Mon Jun 16 2025 17:10:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:08 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
465,The ABC's of Sex Education for Trainable Persons,1975,Wed Feb 05 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/HPvVNLO1.jpeg,,,The ABC's of Sex Education for Trainable Persons,Tue Dec 30 1975 19:00:00 GMT-0500 (Eastern Standard Time),20,"This training film is meant for professionals who work with the mentally impaired, and is meant to teach them how to help their patients deal with sexual issues.",,,,,https://image.tmdb.org/t/p/w500/yfRbjeTWZQfGvA3xhjNVRJmlJJD.jpg,,,160417,https://www.themoviedb.org/movie/160417,5.429,14,tt0209871,https://www.imdb.com/title/tt0209871,false,Mon Jun 16 2025 17:10:01 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:09 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
466,Hot Dog,1930,Mon Feb 10 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/xRvVMYZ1.jpeg,,,Hot Dog,Fri Aug 15 1930 20:00:00 GMT-0400 (Eastern Daylight Time),15,"In this Dogville short, a married dog is out on the town with her lover boyfriend, which leads to conflict when the husband shows up.",,,,,https://image.tmdb.org/t/p/w500/hjIl0LSWtFsY5CiZpJ0DBmetiM.jpg,https://image.tmdb.org/t/p/w1280/px77B3AwZCaCBul7ziWyMT4E4r8.jpg,,184189,https://www.themoviedb.org/movie/184189,1,1,tt0351075,https://www.imdb.com/title/tt0351075,false,Mon Jun 16 2025 17:10:02 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:09 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
468,Who Killed Rover?,1930,Sat Feb 15 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/uTblrGZ1.jpeg,,,Who Killed Rover?,Mon Apr 07 1930 19:00:00 GMT-0500 (Eastern Daylight Time),15,"In this Dogville mystery, a wealthy resident leaves his fortune to his nephew, who is then kidnapped by jealous relatives. Detective Phido Vance tries to find the nephew before any harm can come to him.",,,,,https://image.tmdb.org/t/p/w500/9YmRRA6BByw61fdrfdWysjrfWvU.jpg,,,184184,https://www.themoviedb.org/movie/184184,6,2,tt0247043,https://www.imdb.com/title/tt0247043,false,Mon Jun 16 2025 17:10:02 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
468,The Dogway Melody,1930,Sat Feb 15 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/uTblrGZ1.jpeg,,,The Dogway Melody,Fri Dec 19 1930 19:00:00 GMT-0500 (Eastern Standard Time),17,"An all-dog cast (with human voiceovers) recreates famous scenes from early musical films, particularly The Broadway Melody. The finale is a chorus line of dogs performing ""Singing in the Rain"" spoofing Cliff Edwards' original version of the song in The Hollywood Revue of 1929. Also spoofed is Al Jolson's performance of ""Mammy"" in The Jazz Singer.",,,,,https://image.tmdb.org/t/p/w500/lXd8Z9vTeFGsRdR56TJcBlHnPE6.jpg,,,101188,https://www.themoviedb.org/movie/101188,6,4,tt0216719,https://www.imdb.com/title/tt0216719,false,Mon Jun 16 2025 17:10:02 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
470,Gorkha Protector,2012,Wed Feb 19 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/pKtICqv1.jpeg,,,Gorkha Protector,Sat Jun 30 2012 20:00:00 GMT-0400 (Eastern Daylight Time),80,"Martial arts sensation Shuny Bee strikes the city of Kathmandu as the Gorkha Protector, to stop the human trafficking of young innocent girls. Although it is a fiction movie, it is based on what is happening in real life situations for a long time in country of Nepal. He pledges to bring an end to this evil vice that has plagued his hometown.",,,500000,,https://image.tmdb.org/t/p/w500/rKjjlKcdiU9qSPjzUqpyRWknI0o.jpg,,,747574,https://www.themoviedb.org/movie/747574,,,tt1692333,https://www.imdb.com/title/tt1692333,false,Mon Jun 16 2025 17:10:03 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:11 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
472,Crawlers of Doom,2025,Mon Mar 03 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/v4rAtbH1.jpeg,,,Crawlers of Doom,Fri Feb 21 2025 19:00:00 GMT-0500 (Eastern Standard Time),110,"The mysterious death of a jogger and other victims lead a sharp reporter to investigate the cause of these persistent happenings, With the aide of the local sheriff, wildlife biologist and nuclear specialist, they discover a radiation leak from a nuclear power plant caused mutations of the worm population of a nearby forest. Monstrous creatures are created with a taste for radiation and human blood. Can these abominations be stopped before they reach the power plant and cause a meltdown spreading radiation everywhere?",,,,,https://image.tmdb.org/t/p/w500/uNvDEuN1sWS6YJl8vrp2VMAqeG5.jpg,,,1438711,https://www.themoviedb.org/movie/1438711,,,,,false,Mon Jun 16 2025 17:10:03 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
475,Claw,2021,Sun Mar 09 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/NBzEwIS1.jpeg,,,Claw,Thu Jun 24 2021 20:00:00 GMT-0400 (Eastern Daylight Time),81,Two friends forced to spend the night in a ghost town find themselves hunted by a prehistoric predator.,The Jurassic era is back.,,,,https://image.tmdb.org/t/p/w500/dxTNKxMrUEmIAITiR4O73otQ09s.jpg,https://image.tmdb.org/t/p/w1280/d8hDxy5yRTxPmSK3BkWcdSMOVlb.jpg,,736506,https://www.themoviedb.org/movie/736506,5.2,26,tt11760236,https://www.imdb.com/title/tt11760236,false,Mon Jun 16 2025 17:10:04 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:13 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
477,Claws,2020,Wed Mar 12 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/xfFS9h51.jpeg,,,Claws,Fri Oct 30 2020 20:00:00 GMT-0400 (Eastern Daylight Time),90,"A series of mysterious deaths lead a detective and two FBI agents to an illegal toxic waste dump in a seaside community. With the help of a marine scientist, they discover that over time, local crabs have become contaminated and have grown larger in size. An attack of mutated gigantic crabs occur as the threat of further havoc and destruction takes place. Will this menace be stopped as more people die? Can these creatures be destroyed in time before their population explodes?",,,,,https://image.tmdb.org/t/p/w500/xooPbYsxzC8kJgJ7S8HPWbMegxe.jpg,,,1370329,https://www.themoviedb.org/movie/1370329,,,,,false,Mon Jun 16 2025 17:10:04 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:58 GMT-0400 (Eastern Daylight Time)
480,Devil Dog: The Hound of Hell,1978,Mon Mar 24 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/03/image1.webp,,,Devil Dog: The Hound of Hell,Mon Oct 30 1978 19:00:00 GMT-0500 (Eastern Standard Time),95,A dog that is a minion of Satan terrorizes a suburban family.,Man's best friend... or the devil's spawn?,,,,https://image.tmdb.org/t/p/w500/yaEEwdekGIciimxTmvVoybP9gAj.jpg,https://image.tmdb.org/t/p/w1280/lsMblfXdmjm0CvtermqE9SfC4iY.jpg,,26702,https://www.themoviedb.org/movie/26702,6.4,46,tt0077429,https://www.imdb.com/title/tt0077429,false,Mon Jun 16 2025 17:10:05 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
464,Dance or Die,1986,Tue Feb 04 2025 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/02/pPn8DBT1.jpeg,,,Dance or Die,Wed Dec 31 1986 19:00:00 GMT-0500 (Eastern Standard Time),90,Jason is trying to kick cocaine and choreograph a dance concert. Things go from bad from worse when The Turtle gets involved.,,,,,https://image.tmdb.org/t/p/w500/2nPPxIb8Rlbwvs4HsjOmZsa2QlE.jpg,,https://www.youtube.com/watch?v=pjWGWCqTKFM,145850,https://www.themoviedb.org/movie/145850,5.7,3,tt0092821,https://www.imdb.com/title/tt0092821,false,Mon Jun 16 2025 17:10:01 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 18:27:40 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:57 GMT-0400 (Eastern Daylight Time)
486,Piglet,2025,Mon Apr 07 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/rmlYIaj1.jpeg,,,Piglet,Wed May 28 2025 20:00:00 GMT-0400 (Eastern Daylight Time),83,"On Kate's 21st birthday camping trip, her friends encounter Piglet, a monstrous human-pig hybrid who brutally murders one of them. They uncover Piglet's origins and Kate must confront her past to survive the relentless killer.",This pork will chop you up.,,,,https://image.tmdb.org/t/p/w500/mW7PYDUeWYwTdbtzThqLMfdNa56.jpg,https://image.tmdb.org/t/p/w1280/tehewlwOPFDDf4syutyopaY23AY.jpg,,1352774,https://www.themoviedb.org/movie/1352774,2,1,tt33050292,https://www.imdb.com/title/tt33050292,false,Mon Jun 16 2025 17:10:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:16 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
488,Death Wish V: The Face of Death,1994,Sun Apr 13 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/image1-2.webp,,,Death Wish V: The Face of Death,Thu Jan 13 1994 19:00:00 GMT-0500 (Eastern Standard Time),95,"Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters.",No judge. No jury. No appeals. No deals.,,5000000,1702394,https://image.tmdb.org/t/p/w500/kFXm4aUMCrCtjP1nvp5gRPmseNe.jpg,https://image.tmdb.org/t/p/w1280/tZGsjeXFg0hRv0Uip2cQJ8fxX3Y.jpg,,34746,https://www.themoviedb.org/movie/34746,5.5,288,tt0109578,https://www.imdb.com/title/tt0109578,false,Mon Jun 16 2025 17:10:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:59 GMT-0400 (Eastern Daylight Time)
491,R.I.P.D.,2013,Sun Apr 20 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/qwka9xw1.jpeg,,,R.I.P.D.,Wed Jul 17 2013 20:00:00 GMT-0400 (Eastern Daylight Time),96,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,To protect and serve the living.,,130000000,61600000,https://image.tmdb.org/t/p/w500/rS0kByPD4YF8pQ85KjzMdGiu7Xf.jpg,https://image.tmdb.org/t/p/w1280/6KJcFFE1iBPC0Xj0iPCcmMvS5WK.jpg,,49524,https://www.themoviedb.org/movie/49524,5.844,4093,tt0790736,https://www.imdb.com/title/tt0790736,false,Mon Jun 16 2025 17:10:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:17 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
493,Heavy Metal Massacre,1989,Wed Apr 23 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/N0EkeYF1.jpeg,,,Heavy Metal Massacre,Tue Sep 05 1989 20:00:00 GMT-0400 (Eastern Daylight Time),83,A killer goes on a killing spree at a heavy metal club.,When the music starts the terror never stops!,,,,https://image.tmdb.org/t/p/w500/dRDClzFM8pYa1l1JCqK3vjkkYwb.jpg,,,136468,https://www.themoviedb.org/movie/136468,5.5,4,tt1959398,https://www.imdb.com/title/tt1959398,false,Mon Jun 16 2025 17:10:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:18 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
492,Simon Sez,1999,Mon Apr 21 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/EPfqJ1U1.jpeg,,,Simon Sez,Thu Sep 23 1999 20:00:00 GMT-0400 (Eastern Daylight Time),85,A tattooed Interpol agent helps an old classmate find the kidnapped daughter of a computer software tycoon.,It Ain't Over 'Til...,,10000000,292151,https://image.tmdb.org/t/p/w500/uJG7oSRQxacXC2GvzPF2nDoWXIW.jpg,https://image.tmdb.org/t/p/w1280/gFDmoSH4tpe911zZD9iU5ke1ZZi.jpg,,32305,https://www.themoviedb.org/movie/32305,2.8,73,tt0168172,https://www.imdb.com/title/tt0168172,false,Mon Jun 16 2025 17:10:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:18 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
499,Street Wars,1991,Mon May 12 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/05/NCCSzEB1.jpeg,,,Street Wars,Sun Mar 31 1991 19:00:00 GMT-0500 (Eastern Standard Time),92,"A young man takes over as the head of a crack dealing outfit after his brother, the gang's leader, is murdered.","Rule the skies, control the streets",,,,https://image.tmdb.org/t/p/w500/okF4izRrx0142VOKqxfN2v4XMY7.jpg,,,120963,https://www.themoviedb.org/movie/120963,4.5,2,tt0105487,https://www.imdb.com/title/tt0105487,false,Mon Jun 16 2025 17:10:09 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:20 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
498,Joysticks,1983,Sun May 11 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/05/1KcvjUA1.jpeg,,,Joysticks,Thu Mar 03 1983 19:00:00 GMT-0500 (Eastern Standard Time),88,A successful businessman attempts to shut down a video arcade he believes is harmful to the mental health of children.,More fun than games!,,300000,3952448,https://image.tmdb.org/t/p/w500/duTZ0lJ3NwxG1R9gahTxE0LSRDo.jpg,https://image.tmdb.org/t/p/w1280/93RyzJGgV1tZelR21epcT3ARaJN.jpg,,27323,https://www.themoviedb.org/movie/27323,4.7,68,tt0085764,https://www.imdb.com/title/tt0085764,false,Mon Jun 16 2025 17:10:08 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:20 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
501,Murdercycle,1999,Sun May 18 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/05/yWvEHjp1.jpeg,,,Murdercycle,Mon Feb 15 1999 19:00:00 GMT-0500 (Eastern Standard Time),90,A meteor falls to earth near a secret CIA military hideout and merges with a motorcycle and it's rider to create an alien soldier bent on recovering an alien artifact..,Alien Death Machine,,,,https://image.tmdb.org/t/p/w500/9EHe3lGMUNBfwBhbQsP8WsVr6gD.jpg,,,106064,https://www.themoviedb.org/movie/106064,4.8,5,tt0188925,https://www.imdb.com/title/tt0188925,false,Mon Jun 16 2025 17:10:09 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:20 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:01 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:01 GMT-0400 (Eastern Daylight Time)
493,Kill Canibal Retards,2002,Wed Apr 23 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/04/N0EkeYF1.jpeg,,,Kill Canibal Retards,Tue Dec 31 2002 19:00:00 GMT-0500 (Eastern Standard Time),38,It's Halloween night and the water supply of New York City has become infected mutating people into Canibal Retards! The Army has been called in but its up to the head of the DoD Carl J. Sukenick to save us all but to do so he must first KILL CANIBAL RETARDS! Originally produced in 2003.,The canibal retards are coming!,,,,https://image.tmdb.org/t/p/w500/hg0b07YfpSWL5UpKOsf90oiX03K.jpg,,,565598,https://www.themoviedb.org/movie/565598,10,1,,,false,Mon Jun 16 2025 17:10:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 18:29:36 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:00 GMT-0400 (Eastern Daylight Time)
507,Timerider: The Adventure of Lyle Swann,1982,Mon Jun 09 2025 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2025/06/uzb0co81.jpeg,,,Timerider: The Adventure of Lyle Swann,Thu Aug 26 1982 20:00:00 GMT-0400 (Eastern Daylight Time),94,"Lyle Swann is a successful off-road racer who mistakenly gets sent back in time 100 years. When a band of outlaws robs Swann of his motorcycle, he's forced to outfox the gangsters and give in to the seductions of a gorgeous local lady. With only his smarts and a map from an Exxon station, Lyle must try to make it out of the Old West alive and find a way back to modern times.","Lyle Swann is a champion off-road racer. But to the people of 1877, he's something very, very different...",,,,https://image.tmdb.org/t/p/w500/ljJ3xQ5bUuBijmyp3rTCUf4mWSM.jpg,https://image.tmdb.org/t/p/w1280/wxTHufhd5HLnYCmSWnT4IY1ciYF.jpg,,32014,https://www.themoviedb.org/movie/32014,5.34,53,tt0086443,https://www.imdb.com/title/tt0086443,false,Mon Jun 16 2025 17:10:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:20:23 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:01 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:11:01 GMT-0400 (Eastern Daylight Time)
